CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,is_rural,is_loc_diferenciada,NU_ANO_CENSO,y_real,y_pred,residuo,grupo
26042045,ESCOLA DE REFERENCIA EM ENSINO MEDIO DELMIRO GOUVEIA-PETROLANDIA,Petrolândia,0,0,2023,0.0,0.593956708908081,-0.593956708908081,urbana
26042053,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE ITAPARICA,Jatobá,0,0,2023,0.4,0.23546409606933594,0.16453590393066408,urbana
26042070,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA CAVALCANTI NUNES,Petrolândia,0,0,2023,0.2,0.20588096976280212,-0.005880969762802113,urbana
26042096,ESCOLA ESTADUAL INDIGENA JOSE LUCIANO,Jatobá,1,1,2023,0.0,18.962812423706055,-18.962812423706055,diferenciada
26042169,ESCOLA LOGRADOURO,Petrolândia,1,1,2023,11.5,7.550976276397705,3.949023723602295,diferenciada
26042312,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SAO FRANCISCO,Petrolândia,1,0,2023,0.0,0.3069228231906891,-0.3069228231906891,rural
26042479,ESCOLA PANKARARUS,Jatobá,1,1,2023,5.1,14.124265670776367,-9.024265670776368,diferenciada
26042525,ESCOLA NOSSA SENHORA APARECIDA - JATOBA,Jatobá,0,0,2023,0.0,0.2943906784057617,-0.2943906784057617,urbana
26042711,ESCOLA DO ESPINHEIRO,Tacaratu,1,1,2023,0.0,21.82977294921875,-21.82977294921875,diferenciada
26043009,ESCOLA ESTADUAL INDIGENA SANTA CLARA,Tacaratu,1,1,2023,1.7,24.77435874938965,-23.07435874938965,diferenciada
26043076,ESCOLA PANKARARUS EZEQUIEL,Tacaratu,1,1,2023,14.8,11.443103790283203,3.3568962097167976,diferenciada
26043130,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SERGIO MAGALHAES,Tacaratu,0,0,2023,4.5,1.3061935901641846,3.1938064098358154,urbana
26043335,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BATISTA DE VASCONCELOS - TACARATU,Tacaratu,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26043408,ESCOLA PRINCESA ISABEL,Tacaratu,1,1,2023,12.3,14.962735176086426,-2.662735176086425,diferenciada
26043505,ESCOLA DE REFERENCIA EM ENSINO MEDIO JULIA GOMES DE ARAUJO,Tacaratu,1,0,2023,0.4,0.4262147843837738,-0.02621478438377378,rural
26044404,ESCOLA ESTADUAL INDIGENA BILINGUE ANTONIO JOSE MOREIRA,Águas Belas,0,1,2023,0.0,18.143857955932617,-18.143857955932617,diferenciada
26044412,ESCOLA JOAO RODRIGUES CARDOSO,Águas Belas,0,0,2023,1.2,0.7639267444610596,0.4360732555389404,urbana
26044447,ESCOLA ESTADUAL INDIGENA FULNI-O MARECHAL RONDON,Águas Belas,1,1,2023,0.0,14.532750129699707,-14.532750129699707,diferenciada
26044862,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL NICOLAU SIQUEIRA,Águas Belas,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26045656,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO FELIX DE CANTALICE,Buíque,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26045745,ESCOLA DE REFERENCIA EM ENSINO MEDIO DUQUE DE CAXIAS,Buíque,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26045753,ESCOLA ESTADUAL INDIGENA KAPINAWA,Buíque,1,1,2023,0.0,4.5950026512146,-4.5950026512146,diferenciada
26046040,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO VIGARIO JOAO INACIO,Buíque,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26046210,ESCOLA ESTADUAL INDIGENA BARAO DO RIO BRANCO,Buíque,1,1,2023,7.8,14.26353931427002,-6.46353931427002,diferenciada
26047187,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO DE ALCANTARA RAMOS,Itaíba,0,0,2023,0.3,0.8210556507110596,-0.5210556507110595,urbana
26047365,ESCOLA FREI JOAO PEREIRA DE SOUZA,Itaíba,1,0,2023,6.2,0.20588096976280212,5.994119030237198,rural
26047837,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BRASILIANO DONINO DA COSTA LIMA,Pedra,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26048078,ESCOLA AMALIA CAVALCANTI DA COSTA LIMA,Pedra,0,0,2023,0.9,0.42806485295295715,0.47193514704704287,urbana
26048337,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE EMILIO DE MELO,Tupanatinga,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26049406,ESCOLA DE REFERENCIA EM ENSINO MEDIO QUITERIA WANDERLEY SIMOES,Venturosa,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26049422,ESCOLA CONEGO EMANUEL VASCONCELOS,Venturosa,0,0,2023,5.7,1.8815160989761353,3.818483901023865,urbana
26049562,ESCOLA DE REFERENCIA EM ENSINO MEDIO GONCALO ANTUNES BEZERRA,Alagoinha,0,0,2023,0.2,0.4839068353176117,-0.2839068353176117,urbana
26050048,ESCOLA DE REFERENCIA EM ENSINO MEDIO BENTO AMERICO,Belo Jardim,0,0,2023,7.7,0.30205145478248596,7.397948545217514,urbana
26050064,ESCOLA FREI CASSIANO COMACCHIO,Belo Jardim,0,0,2023,6.0,5.806602478027344,0.19339752197265625,urbana
26050102,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO MONTEIRO DE MELO,Belo Jardim,0,0,2023,0.0,0.30205145478248596,-0.30205145478248596,urbana
26050137,ESCOLA MINISTRO MARCOS DE BARROS FREIRE,Belo Jardim,0,0,2023,0.0,0.6328460574150085,-0.6328460574150085,urbana
26050200,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA GALVAO,Belo Jardim,0,0,2023,1.5,0.6321741938591003,0.8678258061408997,urbana
26051176,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO EURICO QUEIROZ,Bezerros,0,0,2023,0.0,1.7854294776916504,-1.7854294776916504,urbana
26051737,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA ANA,Bezerros,0,0,2023,0.0,0.7246519923210144,-0.7246519923210144,urbana
26051761,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO ALEXANDRE CAVALCANTI,Bezerros,0,0,2023,0.0,1.3649497032165527,-1.3649497032165527,urbana
26052083,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANDRE CORDEIRO,Brejo da Madre de Deus,0,0,2023,0.0,1.004461407661438,-1.004461407661438,urbana
26052776,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORSINA BRAGA,Cachoeirinha,0,0,2023,2.2,0.8321349620819092,1.367865037918091,urbana
26052792,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PRESIDENTE KENNEDY,Cachoeirinha,0,0,2023,0.7,1.4600743055343628,-0.7600743055343628,urbana
26053608,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DO PERPETUO SOCORRO,Capoeiras,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26053845,ESCOLA TECNICA ESTADUAL DE CARUARU NELSON BARBALHO,Caruaru,0,0,2023,0.0,0.2374407947063446,-0.2374407947063446,urbana
26053853,ESCOLA DE REFERENCIA EM ENSINO MEDIO NICANOR SOUTO MAIOR,Caruaru,0,0,2023,2.0,0.26152509450912476,1.7384749054908752,urbana
26054019,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ANTONIA CAVALCANTI DE ALBUQUERQUE,Caruaru,0,0,2023,0.0,0.5814908742904663,-0.5814908742904663,urbana
26054027,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARNALDO ASSUNCAO,Caruaru,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26054043,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM MIGUEL DE LIMA VALVERDE,Caruaru,0,0,2023,1.1,0.20588096976280212,0.894119030237198,urbana
26054060,ESCOLA DOM VITAL - CARUARU,Caruaru,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26054094,ESCOLA DE REFERENCIA EM ENSINO MEDIO FELISBERTO CARVALHO,Caruaru,0,0,2023,4.4,0.2476770579814911,4.152322942018509,urbana
26054140,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA AUXILIADORA LIBERATO,Caruaru,0,0,2023,0.5,0.20588096976280212,0.2941190302371979,urbana
26054809,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ZACARIAS TAVARES,Caruaru,0,0,2023,0.2,0.20588096976280212,-0.005880969762802113,urbana
26054825,ESCOLA PROFESSORA JESUINA PEREIRA REGO,Caruaru,0,0,2023,5.9,0.6512948870658875,5.248705112934113,urbana
26054850,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARIO SETTE,Caruaru,0,0,2023,6.7,0.7920103073120117,5.9079896926879885,urbana
26054876,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR VICENTE MONTEIRO,Caruaru,0,0,2023,0.0,2.5602197647094727,-2.5602197647094727,urbana
26054884,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ADELIA LEAL FERREIRA,Caruaru,0,0,2023,1.1,0.20588096976280212,0.894119030237198,urbana
26054914,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ELISETE LOPES DE LIMA PIRES,Caruaru,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26054949,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSORA ROSILDA MACIEL VIEIRA,Caruaru,0,0,2023,0.0,3.7278237342834473,-3.7278237342834473,urbana
26054965,ESCOLA PROFESSOR JOSE BIONE DE ARAUJO,Caruaru,0,0,2023,0.4,0.9328581690788269,-0.5328581690788269,urbana
26055040,ESCOLA SANTO AMARO,Caruaru,0,0,2023,8.5,1.7006592750549316,6.799340724945068,urbana
26055082,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR LISBOA,Caruaru,0,0,2023,3.5,0.20588096976280212,3.294119030237198,urbana
26055210,ESCOLA JOSE CARLOS FLORENCIO,Caruaru,0,0,2023,0.5,0.6452376246452332,-0.14523762464523315,urbana
26055473,ESCOLA PAULINA MONTEIRO,Caruaru,0,0,2023,8.6,5.0123610496521,3.5876389503479,urbana
26056550,ESCOLA AARAO LINS DE ANDRADE,Gravatá,0,0,2023,0.0,0.7530124187469482,-0.7530124187469482,urbana
26056577,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO FARIAS,Gravatá,0,0,2023,0.6,0.20588096976280212,0.39411903023719785,urbana
26056623,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLETO CAMPELO,Gravatá,0,0,2023,0.4,0.21679531037807465,0.18320468962192538,urbana
26056658,ESCOLA DE REFERENCIA EM ENSINO MEDIO DEVALDO BORGES,Gravatá,0,0,2023,0.2,0.20588096976280212,-0.005880969762802113,urbana
26057743,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LOPES DE SIQUEIRA,Jataúba,0,0,2023,0.2,0.2944621443748474,-0.0944621443748474,urbana
26058430,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE ALMEIDA MACIEL,Pesqueira,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26058758,ESCOLA ESTADUAL INDIGENA SANTA RITA,Pesqueira,1,1,2023,3.0,14.952488899230957,-11.952488899230957,diferenciada
26058812,ESCOLA PROFESSOR ARRUDA MARINHO,Pesqueira,0,0,2023,0.0,0.2584155201911926,-0.2584155201911926,urbana
26058952,ESCOLA ELIZEU ARAUJO,Pesqueira,0,0,2023,0.0,1.011523962020874,-1.011523962020874,urbana
26058960,ESCOLA DE REFERENCIA EM ENSINO MEDIO CRISTO REI,Pesqueira,0,0,2023,0.5,0.23676270246505737,0.2632372975349426,urbana
26059088,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARGARIDA DE LIMA FALCAO,Pesqueira,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26059150,ESCOLA ESTADUAL INDIGENA INTERMEDIARIA MONSENHOR OLIMPIO TORRES,Pesqueira,1,1,2023,0.5,16.066925048828125,-15.566925048828125,diferenciada
26059789,ESCOLA DE REFERENCIA EM ENSINO MEDIO COMENDADOR MANOEL CAETANO DE BRITO,Poção,0,0,2023,0.3,0.2944621443748474,0.005537855625152577,urbana
26060124,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL BACELAR,Riacho das Almas,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26061023,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DE FATIMA,Sanharó,0,0,2023,0.6,0.20588096976280212,0.39411903023719785,urbana
26061112,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL DOUTOR BENJAMIN CARACIOLO,Sanharó,0,0,2023,0.0,0.5346318483352661,-0.5346318483352661,urbana
26061643,ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO PAIVA,São Bento do Una,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26061724,ESCOLA ELPIDIO BARBOSA MACIEL,São Bento do Una,0,0,2023,0.0,0.4927730858325958,-0.4927730858325958,urbana
26062410,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGAMENON MAGALHAES,São Caitano,0,0,2023,1.2,0.23676270246505737,0.9632372975349426,urbana
26062585,ESCOLA DE REFERENCIA EM ENSINO MEDIO PIO XII,São Caitano,0,0,2023,4.8,0.30537647008895874,4.494623529911041,urbana
26062836,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM RIBEIRO DA ROCHA,São Caitano,0,0,2023,5.8,0.5650589466094971,5.234941053390503,urbana
26063280,ESCOLA FRANCISCO DE ASSIS BARROS,Tacaimbó,0,0,2023,0.0,0.5204512476921082,-0.5204512476921082,urbana
26063310,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LEITE BARROS,Tacaimbó,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26063522,ESCOLA TEOFILO SEVERINO DE ARRUDA,Frei Miguelinho,1,0,2023,0.0,0.2476770579814911,-0.2476770579814911,rural
26063530,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO JOSE,Frei Miguelinho,0,0,2023,0.0,0.2476770579814911,-0.2476770579814911,urbana
26063891,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE FRANCELINO ARAGAO,Santa Cruz do Capibaribe,0,0,2023,0.0,0.21347028017044067,-0.21347028017044067,urbana
26063905,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ ALVES DA SILVA,Santa Cruz do Capibaribe,0,0,2023,0.0,0.5116097927093506,-0.5116097927093506,urbana
26063999,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ZUZINHA,Santa Cruz do Capibaribe,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26064006,ESCOLA PROFESSORA MARIA LUCIA ALVES,Santa Cruz do Capibaribe,0,0,2023,14.0,0.7281439900398254,13.271856009960175,urbana
26064030,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MALAQUIAS CARDOSO ARAGAO,Santa Cruz do Capibaribe,0,0,2023,0.0,0.16046907007694244,-0.16046907007694244,urbana
26064294,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO DAVID DE SOUZA,Santa Maria do Cambucá,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26064618,ESCOLA DE REFERENCIA EM ENSINO MEDIO NATALICIA MARIA FIGUEIROA DA SILVA,Surubim,0,0,2023,0.0,0.4695913791656494,-0.4695913791656494,urbana
26064626,ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO FARIAS,Surubim,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26065401,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANA FAUSTINA,Surubim,0,0,2023,0.0,0.3017944395542145,-0.3017944395542145,urbana
26065568,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO XXIII,Casinhas,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26065592,ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO CORDEIRO DE ARRUDA,Taquaritinga do Norte,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26065606,ESCOLA JOSE BEZERRA DE ANDRADE,Taquaritinga do Norte,0,0,2023,3.5,1.1264653205871582,2.373534679412842,urbana
26066181,ESCOLA ESTELITA TIMOTEO,Toritama,0,0,2023,0.0,0.2476770579814911,-0.2476770579814911,urbana
26066220,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROTAZIO SOARES DE SOUZA,Toritama,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26066572,ESCOLA DE REFERENCIA EM ENSINO MEDIO GIL RODRIGUES,Vertentes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26067137,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR MOTA SILVEIRA,Bom Jardim,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26067382,ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTULINO FERREIRA GOMES,Bom Jardim,1,0,2023,0.0,0.301750510931015,-0.301750510931015,rural
26067552,ESCOLA DE REFERENCIA EM ENSINO MEDIO RAIMUNDO HONORIO,Bom Jardim,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26067803,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GONCALVES DE LIMA,Cumaru,0,0,2023,0.4,0.2944621443748474,0.10553785562515261,urbana
26068427,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARILENE CHAVES DE SANTANA,Feira Nova,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26068508,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO INACIO,Feira Nova,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26068729,ESCOLA DE REFERENCIA EM ENSINO MEDIO JARINA MAIA,João Alfredo,0,0,2023,0.0,0.2549714148044586,-0.2549714148044586,urbana
26068877,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA AUXILIADORA,João Alfredo,0,0,2023,0.0,0.43354707956314087,-0.43354707956314087,urbana
26069210,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA JANDIRA DE ANDRADE LIMA,Limoeiro,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26069288,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUSTRO COSTA,Limoeiro,0,0,2023,0.0,0.34792646765708923,-0.34792646765708923,urbana
26069318,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR SEBASTIAO DE VASCONCELOS GALVAO,Limoeiro,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26069555,ESCOLA SERAFICO RICARDO,Limoeiro,0,0,2023,1.6,2.8821117877960205,-1.2821117877960204,urbana
26069652,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL GINASIO ARTHUR CORREIA DE OLIVEIRA,Limoeiro,0,0,2023,0.0,-0.053486429154872894,0.053486429154872894,urbana
26070090,ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO DE ANDRADE GUERRA,Machados,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26070260,ESCOLA DE REFERENCIA EM ENSINO MEDIO ABILIO DE SOUZA BARBOSA,Orobó,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26070456,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA RITA MARIA DA CONCEICAO,Orobó,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26070618,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO PEDRO DE AGUIAR,Orobó,1,0,2023,0.0,0.2944621443748474,-0.2944621443748474,rural
26070782,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO FERNANDO PASSOS,Passira,0,0,2023,0.3,0.28201383352279663,0.017986166477203358,urbana
26070880,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GUILHERME DA SILVA,Passira,0,0,2023,0.5,0.2944621443748474,0.2055378556251526,urbana
26071606,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL JOAO FRANCISCO,São Vicente Férrer,0,0,2023,0.6,0.2944621443748474,0.30553785562515257,urbana
26071673,ESCOLA PROFESSOR JOAO BARBOSA DE ALMEIDA,São Vicente Férrer,0,0,2023,0.0,0.6321989893913269,-0.6321989893913269,urbana
26071924,ESCOLA DE REFERENCIA EM ENSINO MEDIO AZARIAS SALGADO,Angelim,0,0,2023,0.0,0.6252140998840332,-0.6252140998840332,urbana
26072149,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL JOSE ABILIO,Bom Conselho,0,0,2023,1.0,0.332537442445755,0.667462557554245,urbana
26072254,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAETANO DE MESSINA,Bom Conselho,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26073102,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ISMENIA LEMOS WANDERLEY,Brejão,0,0,2023,4.3,0.8838807344436646,3.4161192655563353,urbana
26073498,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ PEREIRA JUNIOR,Caetés,0,0,2023,0.3,0.30537647008895874,-0.005376470088958751,urbana
26074079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTA CORDEIRO DE MELO,Calçado,0,0,2023,3.3,0.7797254323959351,2.5202745676040648,urbana
26074311,ESCOLA DE REFERENCIA EM ENSINO MEDIO JERONIMO GUEIROS,Canhotinho,0,0,2023,5.8,1.5446641445159912,4.255335855484009,urbana
26074362,ESCOLA PE ANTONIO CALLOU DE ALENCAR,Canhotinho,0,0,2023,0.0,0.2476770579814911,-0.2476770579814911,urbana
26074907,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO LUCIO DA SILVA,Correntes,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26074923,ESCOLA PROFESSORA CLARICE GODOY,Correntes,0,0,2023,0.0,0.7653630375862122,-0.7653630375862122,urbana
26075385,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO MADEIROS,Garanhuns,0,0,2023,1.7,2.015641212463379,-0.31564121246337895,urbana
26075687,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM JOAO DA MATA AMARAL,Garanhuns,0,0,2023,0.4,1.4909989833831787,-1.0909989833831788,urbana
26075733,ESCOLA DUQUE DE CAXIAS,Garanhuns,0,0,2023,0.5,0.15538212656974792,0.3446178734302521,urbana
26075768,ESCOLA DE REFERENCIA EM ENSINO MEDIO HENRIQUE DIAS,Garanhuns,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26075903,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JERONIMO GUEIROS,Garanhuns,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26075911,ESCOLA PROFESSORA ELISA COELHO,Garanhuns,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26075920,ESCOLA PROFESSORA ELVIRA VIANA,Garanhuns,0,0,2023,0.0,0.31437551975250244,-0.31437551975250244,urbana
26075970,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SAO CRISTOVAO,Garanhuns,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26075997,ESCOLA SENADOR ADERBAL JUREMA - GARANHUNS,Garanhuns,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26076047,ESCOLA SIMOA GOMES,Garanhuns,0,0,2023,0.8,0.20588096976280212,0.5941190302371979,urbana
26076250,ESCOLA DE REFERENCIA EM ENSINO MEDIO VIRGEM DO SOCORRO,Garanhuns,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26076357,ESCOLA INSTITUTO PRESBITERIANO DE HELIOPOLIS,Garanhuns,0,0,2023,0.0,0.16488154232501984,-0.16488154232501984,urbana
26076780,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PEREIRA DA COSTA,Iati,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26077825,ESCOLA DE REFERENCIA EM ENSINO MEDIO SEBASTIAO TIAGO DE OLIVEIRA,Jupi,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26078562,ESCOLA DE REFERENCIA EM ENSINO MEDIO ABILIO MONTEIRO,Lagoa do Ouro,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26078805,ESCOLA DE REFERENCIA EM ENSINO MEDIO DEOLINDA AMARAL,Lajedo,0,0,2023,0.0,0.3376336693763733,-0.3376336693763733,urbana
26078872,ESCOLA JORNALISTA MANUEL AMARAL,Lajedo,0,0,2023,1.4,0.5424914956092834,0.8575085043907165,urbana
26079593,ESCOLA DE REFERENCIA EM ENSINO MEDIO REGINA PACIS - GARANHUNS,Palmeirina,0,0,2023,0.0,0.39612963795661926,-0.39612963795661926,urbana
26079739,ESCOLA DE REFERENCIA EM ENSINO MEDIO NARCISO CORREIA,Paranatama,0,0,2023,3.6,0.43712905049324036,3.1628709495067597,urbana
26080516,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO MARQUES,Saloá,0,0,2023,0.0,0.2476770579814911,-0.2476770579814911,urbana
26081059,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO FERNANDES DA SILVA,São João,0,0,2023,0.4,0.4014233350753784,-0.0014233350753783958,urbana
26081180,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ALFREDO DAMASO,Terezinha,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26081849,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOSE CONSTANTINO,Agrestina,0,0,2023,3.7,0.5783829092979431,3.121617090702057,urbana
26082020,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LINS DE FIGUEIREDO,Altinho,0,0,2023,0.0,1.288620114326477,-1.288620114326477,urbana
26082179,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FRANCISCO JOAQUIM DE BARROS CORREIA,Altinho,0,0,2023,0.0,0.34792646765708923,-0.34792646765708923,urbana
26082861,ESCOLA DE REFERENCIA EM ENSINO MEDIO LEOBALDO SOARES DA SILVA,Barra de Guabiraba,0,0,2023,0.9,0.2944621443748474,0.6055378556251526,urbana
26083159,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR ALEXANDRINO DA ROCHA,Bonito,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26083493,ESCOLA PE JOSE AUGUSTO,Bonito,0,0,2023,0.5,0.43354707956314087,0.06645292043685913,urbana
26083639,ESCOLA DE REFERENCIA EM ENSINO MEDIO QUINTINO BOCAIUVA,Camocim de São Félix,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26084040,ESCOLA DE REFERENCIA EM ENSINO MEDIO EZEQUIEL BERTINO,Cupira,0,0,2023,1.3,0.2944621443748474,1.0055378556251526,urbana
