CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,NU_ANO_CENSO,y_real,y_pred,residuo,residuo_z
26126613,ESCOLA DE REFERENCIA EM ENSINO MEDIO ROSA DE MAGALHAES MELO,Recife,2022,0.4,0.5527617335319519,-0.15276173353195188,-0.07454010558726498
26130319,ESCOLA PROFESSOR NATANAEL BARBOSA MEDRADO,Cabo de Santo Agostinho,2022,0.2,0.3545460104942322,-0.15454601049423217,-0.07541074373786882
26097591,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOAQUIM AUGUSTO DE NORONHA FILHO,Barreiros,2022,0.8,0.9546537399291992,-0.15465373992919917,-0.07546331032815054
26128179,ESCOLA DOUTOR FRANCISCO PESSOA DE QUEIROZ,Recife,2022,1.6,1.7573240995407104,-0.15732409954071036,-0.07676631261017412
26094860,ESCOLA DE REFERENCIA EM ENSINO MEDIO GUIOMAR KRAUSE GONCALVES,Vitória de Santo Antão,2023,0.8,0.9596903324127197,-0.15969033241271968,-0.07792091621439899
26126109,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE MACHADO,Recife,2022,0.6,0.766526997089386,-0.166526997089386,-0.08125686753598335
26083493,ESCOLA PE JOSE AUGUSTO,Bonito,2023,0.5,0.6685869693756104,-0.16858696937561035,-0.0822620312518683
26124602,ESCOLA DE REFERENCIA EM ENSINO MEDIO ENGENHEIRO LAURO DINIZ,Recife,2023,0.2,0.37065058946609497,-0.17065058946609496,-0.08326897491426495
26182092,ESCOLA ESTADUAL ESCRITOR MAXIMIANO ACCIOLY CAMPOS,Sirinhaém,2023,0.0,0.17545312643051147,-0.17545312643051147,-0.08561237338283151
26182092,ESCOLA ESTADUAL ESCRITOR MAXIMIANO ACCIOLY CAMPOS,Sirinhaém,2022,0.0,0.19074757397174835,-0.19074757397174835,-0.09307530083373156
26013452,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOAO PAES,Serrita,2023,0.2,0.3938184976577759,-0.19381849765777587,-0.09457375840235456
26004518,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARAO PEIXOTO DE ALENCAR,Ipubi,2023,0.2,0.3938184976577759,-0.19381849765777587,-0.09457375840235456
26027828,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO BEZERRA DE MELO,Ibimirim,2023,0.2,0.3938184976577759,-0.19381849765777587,-0.09457375840235456
26014190,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANISIO VERAS,Verdejante,2022,1.2,1.3938570022583008,-0.19385700225830083,-0.09459254672664473
26037700,ESCOLA SANTA MARIA,Lagoa Grande,2023,1.2,1.3984100818634033,-0.19841008186340336,-0.09681422244781333
26124670,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARECHAL EURICO GASPAR DUTRA,Recife,2022,0.1,0.3152998089790344,-0.21529980897903442,-0.10505556675198689
26090864,ESCOLA DOM CARLOS COELHO - NAZARE,Nazaré da Mata,2023,0.3,0.5170361399650574,-0.21703613996505738,-0.1059028096579174
26125978,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALVARO LINS,Recife,2022,1.0,1.2173818349838257,-0.21738183498382568,-0.10607149158240335
26119730,ESCOLA DE APLICACAO DO RECIFE,Recife,2023,0.0,0.22430844604969025,-0.22430844604969025,-0.10945133225502489
26186004,ESCOLA TECNICA ESTADUAL SENADOR WILSON CAMPOS,Paudalho,2022,0.0,0.22454425692558289,-0.22454425692558289,-0.1095663961992553
26186004,ESCOLA TECNICA ESTADUAL SENADOR WILSON CAMPOS,Paudalho,2023,0.0,0.22454425692558289,-0.22454425692558289,-0.1095663961992553
26178222,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOS PALMARES DOM ACACIO RODRIGUES ALVES,Palmares,2022,0.0,0.22454425692558289,-0.22454425692558289,-0.1095663961992553
26090309,ESCOLA DE REFERENCIA EM ENSINO MEDIO TRISTAO FERREIRA BESSA,Lagoa de Itaenga,2022,0.1,0.3258633017539978,-0.2258633017539978,-0.1102100242762031
26093995,ESCOLA DE REFERENCIA EM ENSINO MEDIO CAPITAO MANOEL GOMES D ASSUNCAO,Pombos,2023,0.1,0.32612454891204834,-0.22612454891204833,-0.11033749985726142
26042312,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SAO FRANCISCO,Petrolândia,2023,0.0,0.23179292678833008,-0.23179292678833008,-0.11310338549915341
26076047,ESCOLA SIMOA GOMES,Garanhuns,2022,0.5,0.7404115796089172,-0.24041157960891724,-0.11730885814215779
26036193,ESCOLA NUCLEO DE MORADORES-7,Petrolina,2023,0.0,0.25215449929237366,-0.25215449929237366,-0.1230388171631094
26139120,ESCOLA DE REFERENCIA EM ENSINO MEDIO HONORIO BERNARDES DA SILVA,Belém do São Francisco,2023,0.0,0.25226283073425293,-0.25226283073425293,-0.12309167750273373
26055210,ESCOLA JOSE CARLOS FLORENCIO,Caruaru,2023,0.5,0.7524826526641846,-0.25248265266418457,-0.12319893963892882
26036134,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NUCLEO DE MORADORES 11,Petrolina,2023,0.0,0.2542012631893158,-0.2542012631893158,-0.12403753584391278
26073498,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ PEREIRA JUNIOR,Caetés,2022,0.1,0.3572266101837158,-0.25722661018371584,-0.12551375426057226
26111268,ESCOLA JOAO PAULO I,Jaboatão dos Guararapes,2023,0.1,0.3642246127128601,-0.26422461271286013,-0.12892843040597785
26036134,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NUCLEO DE MORADORES 11,Petrolina,2022,0.0,0.2646467387676239,-0.2646467387676239,-0.1291344068633388
26095335,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOAO CLEOFAS DE OLIVEIRA,Vitória de Santo Antão,2022,0.4,0.6695955991744995,-0.2695955991744995,-0.13154920387261718
26111071,ESCOLA JOSE GLICERIO,Jaboatão dos Guararapes,2023,0.0,0.274674654006958,-0.274674654006958,-0.1340275292669528
26103052,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM NABUCO,Ribeirão,2022,0.0,0.2761933505535126,-0.2761933505535126,-0.13476857742291337
26127423,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PINTOR LAURO VILLARES,Recife,2022,0.0,0.2853774130344391,-0.2853774130344391,-0.13924994177523078
26111071,ESCOLA JOSE GLICERIO,Jaboatão dos Guararapes,2022,0.0,0.29324012994766235,-0.29324012994766235,-0.14308655540459791
26187973,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EVANIRA DE SOUZA DIAS,Petrolina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26188295,ESCOLA DE REFERENCIA EM ENSINO MEDIO POMPEIA CAMPOS,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26188538,ESCOLA TECNICA ESTADUAL ARIANO VILAR SUASSUNA - GARANHUNS,Garanhuns,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26188554,ESCOLA TECNICA ESTADUAL FRANCISCO DE MATOS SOBRINHO,Bom Conselho,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525798,ESCOLA TECNICA ESTADUAL ADERICO ALVES DE VASCONCELOS,Goiana,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525810,ESCOLA TECNICA ESTADUAL MIGUEL ARRAES DE ALENCAR,Timbaúba,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525836,ESCOLA TECNICA ESTADUAL ANTONIO ARRUDA DE FARIAS,Surubim,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26189585,ESCOLA TECNICA ESTADUAL PASTOR ISAAC MARTINS RODRIGUES,Abreu e Lima,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26034336,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM MALAN,Petrolina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26187825,ESCOLA TECNICA ESTADUAL JURANDIR BEZERRA LINS,Igarassu,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26187051,ESCOLA TECNICA ESTADUAL MINISTRO FERNANDO LYRA,Caruaru,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26187965,ESCOLA TECNICA ESTADUAL PROFESSORA MARIA WILZA BARROS DE MIRANDA,Petrolina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26104920,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR EURICO CHAVES,Sirinhaém,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26059088,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARGARIDA DE LIMA FALCAO,Pesqueira,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26111314,ESCOLA DE REFERENCIA EM ENSINO MEDIO SATURNINO DE BRITO,Jaboatão dos Guararapes,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26111225,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR EPITACIO ANDRE DIAS,Jaboatão dos Guararapes,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525828,ESCOLA TECNICA ESTADUAL MAXIMIANO ACCIOLY CAMPOS,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26090902,ESCOLA DE REFERENCIA EM ENSINO MEDIO DON VIEIRA,Nazaré da Mata,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26178656,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PANELAS,Panelas,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26058430,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE ALMEIDA MACIEL,Pesqueira,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26115883,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PAULISTA,Paulista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26116324,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ARNALDO CARNEIRO LEAO,Paulista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26105250,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURICO PFISTERER,Igarassu,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26116413,ESCOLA DE REFERENCIA EM ENSINO MEDIO RADIALISTA LUIZ QUEIROGA,Paulista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26106353,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOSE ERMIRIO DE MORAES,Itapissuma,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26179997,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EDITE MATOS,Santa Maria da Boa Vista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26054027,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARNALDO ASSUNCAO,Caruaru,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26034298,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO PADILHA,Petrolina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26110199,ESCOLA DE REFERENCIA EM ENSINO MEDIO MURILO BRAGA,Jaboatão dos Guararapes,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26109468,ESCOLA DE REFERENCIA EM ENSINO MEDIO VILA RICA,Jaboatão dos Guararapes,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26109441,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESPORTISTA RUBEM RODRIGUES MOREIRA,Jaboatão dos Guararapes,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26101084,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ABILIO AMERICO GALVAO,Palmares,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26136455,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL FLORIANO PEIXOTO,Olinda,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26101653,ESCOLA TECNICA ESTADUAL DE PALMARES,Palmares,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26107937,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO CARNEIRO LEAO,Camaragibe,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26114720,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ERNESTO SILVA,Olinda,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26066572,ESCOLA DE REFERENCIA EM ENSINO MEDIO GIL RODRIGUES,Vertentes,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26185806,ESCOLA TECNICA ESTADUAL GOVERNADOR EDUARDO CAMPOS,São Lourenço da Mata,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26129094,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONDE PEREIRA CARNEIRO,São Lourenço da Mata,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26106388,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURIDICE CADAVAL,Itapissuma,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26063999,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ZUZINHA,Santa Cruz do Capibaribe,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26034352,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR PACIFICO RODRIGUES DA LUZ,Petrolina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26034441,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL ANTONIO ALVES FILHO,Petrolina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525720,ESCOLA TECNICA ESTADUAL MARIA EDUARDA RAMOS DE BARROS,Carpina,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26101653,ESCOLA TECNICA ESTADUAL DE PALMARES,Palmares,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26043335,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BATISTA DE VASCONCELOS - TACARATU,Tacaratu,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525810,ESCOLA TECNICA ESTADUAL MIGUEL ARRAES DE ALENCAR,Timbaúba,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26059088,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARGARIDA DE LIMA FALCAO,Pesqueira,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26058430,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE ALMEIDA MACIEL,Pesqueira,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26181282,ESCOLA TECNICA ESTADUAL JOSE ALENCAR GOMES DA SILVA,Paulista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26136489,ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR JOSE DE ALENCAR,Paulista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26176254,ESCOLA TECNICA ESTADUAL JOSE NIVALDO PEREIRA RAMOS,Santa Cruz do Capibaribe,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26104229,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS JOSE DIAS DA SILVA,São José da Coroa Grande,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26185660,ESCOLA TECNICA ESTADUAL GOVERNADOR EDUARDO CAMPOS - SAO BENTO DO UNA - GARANHUNS,São Bento do Una,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26116308,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PRESIDENTE CASTELO BRANCO,Paulista,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26115999,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MANUEL DE QUEIROZ,Paulista,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26185946,ESCOLA TECNICA ESTADUAL ADVOGADO JOSE DAVI GIL RODRIGUES,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26115883,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PAULISTA,Paulista,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26111225,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR EPITACIO ANDRE DIAS,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26069318,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR SEBASTIAO DE VASCONCELOS GALVAO,Limoeiro,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525836,ESCOLA TECNICA ESTADUAL ANTONIO ARRUDA DE FARIAS,Surubim,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26110881,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO SEVERO,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26109042,ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO AURELIANO,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26121948,ESCOLA DE REFERENCIA EM ENSINO MEDIO SYLVIO RABELLO,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26122510,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOVIS BEVILAQUA,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26178176,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE TIMBAUBA PROFESSOR ANTONIO JOSE BARBOZA DOS SANTOS,Timbaúba,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26104920,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR EURICO CHAVES,Sirinhaém,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26102552,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO LOPES DE SIQUEIRA SANTOS,Ribeirão,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26117290,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE OSMAR NOVAES,Paulista,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26117290,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE OSMAR NOVAES,Paulista,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26121751,ESCOLA TECNICA ESTADUAL GINASIO PERNAMBUCANO,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26121816,ESCOLA TECNICA ESTADUAL ALMIRANTE SOARES DUTRA,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26098482,ESCOLA DE REFERENCIA EM ENSINO MEDIO MENDO SAMPAIO,Catende,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26098920,ESCOLA TECNICA ESTADUAL LUIZ DIAS LINS,Escada,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26099489,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO RODRIGUES DE CARVALHO,Escada,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26104229,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS JOSE DIAS DA SILVA,São José da Coroa Grande,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26098920,ESCOLA TECNICA ESTADUAL LUIZ DIAS LINS,Escada,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26066572,ESCOLA DE REFERENCIA EM ENSINO MEDIO GIL RODRIGUES,Vertentes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26124190,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS DUMONT,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26035600,ESCOLA DE REFERENCIA EM ENSINO MEDIO GERCINO COELHO,Petrolina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26056658,ESCOLA DE REFERENCIA EM ENSINO MEDIO DEVALDO BORGES,Gravatá,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26099489,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO RODRIGUES DE CARVALHO,Escada,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26124653,ESCOLA DE REFERENCIA EM ENSINO MEDIO LAGOA ENCANTADA,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525798,ESCOLA TECNICA ESTADUAL ADERICO ALVES DE VASCONCELOS,Goiana,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26075903,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JERONIMO GUEIROS,Garanhuns,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26128721,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARDONIO DE ANDRADE LIMA COELHO,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26172712,ESCOLA DE REFERENCIA EM ENSINO MEDIO GINASIO PERNAMBUCANO - AURORA,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26187965,ESCOLA TECNICA ESTADUAL PROFESSORA MARIA WILZA BARROS DE MIRANDA,Petrolina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26043335,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BATISTA DE VASCONCELOS - TACARATU,Tacaratu,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26123592,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR TRAJANO DE MENDONCA,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26033879,ESCOLA DE REFERENCIA EM ENSINO MEDIO OTACILIO NUNES DE SOUZA,Petrolina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26061023,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DE FATIMA,Sanharó,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26127415,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLINTO VICTOR,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26125250,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FERNANDO MOTA,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26125048,ESCOLA TECNICA ESTADUAL JOAO BEZERRA,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26128101,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26054809,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ZACARIAS TAVARES,Caruaru,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26122677,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA PAULA FRASSINETTI,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26088851,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM,Goiana,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26105250,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURICO PFISTERER,Igarassu,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26187825,ESCOLA TECNICA ESTADUAL JURANDIR BEZERRA LINS,Igarassu,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26069318,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR SEBASTIAO DE VASCONCELOS GALVAO,Limoeiro,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26035120,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA OSA SANTANA DE CARVALHO,Petrolina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26035316,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA JOAO FERREIRA GOMES,Petrolina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26116413,ESCOLA DE REFERENCIA EM ENSINO MEDIO RADIALISTA LUIZ QUEIROGA,Paulista,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26109441,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESPORTISTA RUBEM RODRIGUES MOREIRA,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26109468,ESCOLA DE REFERENCIA EM ENSINO MEDIO VILA RICA,Jaboatão dos Guararapes,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26034352,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR PACIFICO RODRIGUES DA LUZ,Petrolina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26054027,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARNALDO ASSUNCAO,Caruaru,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26525720,ESCOLA TECNICA ESTADUAL MARIA EDUARDA RAMOS DE BARROS,Carpina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26088282,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO,Carpina,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26188295,ESCOLA DE REFERENCIA EM ENSINO MEDIO POMPEIA CAMPOS,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26179857,ESCOLA TECNICA ESTADUAL PORTO DIGITAL,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26183021,ESCOLA TECNICA ESTADUAL MIGUEL BATISTA,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26179610,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26178230,ESCOLA TECNICA ESTADUAL CICERO DIAS,Recife,2022,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26042037,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE JATOBA,Petrolândia,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26095289,ESCOLA TECNICA ESTADUAL JOSE JOAQUIM DA SILVA FILHO,Vitória de Santo Antão,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
26126125,ESCOLA TECNICA ESTADUAL DOM BOSCO - RECIFE,Recife,2023,0.0,0.2962956130504608,-0.2962956130504608,-0.1445774787388442
